date,platform,acquisition_source,dau,dau_via_notifications,dau_via_launcher,dau_via_deeplink,installs,uninstalls,d0_uninstalls,d1,d7,d30,pvs,sessions,logins,avg_engagement_time_per_user,avg_sessions_per_user,avg_pvs_per_session,pct_d0_notification_opt_in,pct_d0_login,pct_dau_logged_in,pct_dau_via_notifications,pct_dau_via_launcher,pct_dau_via_deeplink,net_installs,week,month,d1_cohort_day,d7_cohort_day,d30_cohort_day,d1_cohort_week,d7_cohort_week,d30_cohort_week,d1_cohort_month,d7_cohort_month,d30_cohort_month,d1_users,d7_users,d30_users,avg_engagement_time,d0_notification_opt_in,d0_login,dau_logged_in,d1_corrected,d7_corrected,d30_corrected,d1_installs,d7_installs,d30_installs
2026-05-12,ios,All,248625,21540,227284,19312,1493,0,0,0.4198740378,0.2715827338,0.1855263158,3545227,518954,355,432.0324972,2.087296129,6.831486028,0.4685844058,0.2043906132,0.3375364505,0.08663650075,0.9141639015,0.07767521368,1493,2026-W20,May-26,11-May-2026,5-May-2026,12-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,617.63,468.21,320.96,"107,414,079.61",699.60,305.16,"83,920.00",0.388441843,0.270665691,,"1,471","1,724","1,730"
2026-05-12,ios,others,907,173,672,145,,0,0,0,0,0.1176470588,5341,799,3,147.6334344,0.8809261301,6.684605757,0.5789473684,0.1578947368,0.237045204,0.190738699,0.7409040794,0.1598676957,0,2026-W20,May-26,11-May-2026,5-May-2026,12-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,0.00,0.00,0.00,"133,903.52",,,215.00,0.157894737,0.105263158,,,,
2026-05-12,ios,paid,11294,1273,10101,1006,110,0,0,0.4178272981,0.2420382166,0.2740963855,200556,32463,37,594.9926684,2.874358066,6.177987247,0.5344129555,0.1862348178,0.4333274305,0.1127147158,0.8943686913,0.08907384452,110,2026-W20,May-26,11-May-2026,5-May-2026,12-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,75.63,34.37,42.48,"6,719,847.20",58.79,20.49,"4,894.00",0.409638554,0.232931727,,181,142,155
2026-05-12,android,All,225103,48927,144764,70060,3806,3787,691,0.23514377,0.1066630844,0.0979498861,3510316,539067,1849,402.7343901,2.394757067,6.511836191,0.518902439,0.1298780488,0.5036050164,0.2173538336,0.6431011581,0.3112353012,19,2026-W20,May-26,11-May-2026,5-May-2026,12-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,853.81,452.68,435.78,"90,656,719.41","1,974.94",494.32,"113,363.00",0.216781129,0.108689161,,"3,631","4,244","4,449"
2026-05-12,android,paid,35176,9871,20242,10000,1768,1650,288,0.2134328358,0.09263050154,0.07509627728,390236,64787,587,294.7547209,1.841795542,6.023368886,0.5307855626,0.1167728238,0.3858028201,0.2806174665,0.5754491699,0.2842847396,118,2026-W20,May-26,11-May-2026,5-May-2026,12-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,357.07,220.65,136.37,"10,368,292.06",938.43,206.45,"13,571.00",0.185545518,0.081306463,,"1,673","2,382","1,816"
2026-05-12,android,WTA,8360,2570,2169,4597,195,150,8,0.2,0.09090909091,0.0202020202,71011,13585,45,229.2009416,1.625,5.227162311,0.6923076923,0.1538461538,0.3956937799,0.3074162679,0.2594497608,0.5498803828,45,2026-W20,May-26,11-May-2026,5-May-2026,12-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,37.80,25.73,17.76,"1,916,119.87",135.00,30.00,"3,308.00",0.000000000,0.000000000,,189,283,879
2026-05-12,android,others,1744,528,607,868,32,43,122,0.2301184433,0.09969325153,0.08828250401,16694,2972,20,269.9536772,1.70412844,5.617092867,0.525,0.08571428571,0.5280963303,0.3027522936,0.3480504587,0.497706422,-11,2026-W20,May-26,11-May-2026,5-May-2026,12-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,11.05,2.69,6.80,"470,799.21",16.80,2.74,921.00,0.212692967,0.121783877,,48,27,77
2026-05-12,ios,organic,235201,19925,215477,18018,1363,0,0,0.4318618042,0.2795539033,0.1634615385,3326576,483914,315,426.1185978,2.057448735,6.874312378,0.4515209125,0.2100760456,0.333387188,0.08471477587,0.9161398123,0.07660681715,1363,2026-W20,May-26,11-May-2026,5-May-2026,12-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,551.06,432.75,246.83,"100,223,520.32",615.42,286.33,"78,413.00",0.388686131,0.282846715,,"1,276","1,548","1,510"
2026-05-12,android,organic,179823,35958,121746,54595,1811,1944,273,0.2632027257,0.1361974406,0.1507633588,3032375,457723,1197,433.212149,2.545408541,6.624912884,0.5015455951,0.1630602782,0.5314281265,0.1999632972,0.6770324152,0.3036040996,-133,2026-W20,May-26,11-May-2026,5-May-2026,12-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,452.97,211.38,252.83,"77,901,508.26",908.30,295.30,"95,563.00",0.254946728,0.133942161,,"1,721","1,552","1,677"
2026-05-12,ios,WTA,1238,169,1049,143,20,0,0,0,1,0,12754,1787,,272.0586195,1.443457189,7.137101287,0.3333333333,0,0.3263327948,0.1365105008,0.8473344103,0.1155088853,20,2026-W20,May-26,11-May-2026,5-May-2026,12-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,0.00,34.00,0.00,"336,808.57",6.67,0.00,404.00,0.000000000,0.000000000,,14,34,65
2026-05-13,android,All,230396,51057,146811,72083,6467,5145,1980,0.2167811287,0.05558329173,0.08870723585,3541349,550000,2197,402.0593026,2.387194222,6.438816364,0.5992258973,0.1444405348,0.4998003438,0.2216054098,0.6372115835,0.3128656748,1322,2026-W20,May-26,12-May-2026,6-May-2026,13-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,825.07,374.69,333.89,"92,632,855.07","3,875.19",934.10,"115,152.00",0.141200900,,,"3,806","6,741","3,764"
2026-05-13,ios,WTA,1249,198,1029,156,21,0,0,0,0,0.25,12143,1821,1,262.2801753,1.457966373,6.668314113,0,0,0.320256205,0.1585268215,0.8238590873,0.1248999199,21,2026-W20,May-26,12-May-2026,6-May-2026,13-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,0.00,0.00,6.00,"327,587.94",0.00,0.00,400.00,0.000000000,,,20,13,24
2026-05-13,android,paid,35041,10214,19791,9846,1719,1680,302,0.1855455177,0.06881405564,0.06246134818,387333,64813,587,297.2785596,1.849633287,5.97616219,0.5515759312,0.1253581662,0.3891156074,0.2914871151,0.5647955252,0.2809851317,39,2026-W20,May-26,12-May-2026,6-May-2026,13-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,328.04,174.93,120.43,"10,416,938.01",948.16,215.49,"13,635.00",0.188998590,,,"1,768","2,542","1,928"
2026-05-13,ios,others,929,188,650,190,,0,0,0.1578947368,0.1818181818,0.06666666667,6090,923,6,165.0298924,0.9935414424,6.598049837,0.5,0.2,0.2421959096,0.2023681378,0.6996770721,0.2045209903,0,2026-W20,May-26,12-May-2026,6-May-2026,13-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,0.00,0.00,0.00,"153,312.77",,,225.00,0.190476190,,,,,
2026-05-13,ios,paid,11492,1444,10158,982,104,0,0,0.4096385542,0.3005780347,0.2361623616,198499,32986,37,582.0213637,2.870344588,6.017674165,0.5378151261,0.243697479,0.4350852767,0.1256526279,0.8839192482,0.08545074835,104,2026-W20,May-26,12-May-2026,6-May-2026,13-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,45.06,48.09,29.52,"6,688,589.51",55.93,25.34,"5,000.00",0.397489540,,,110,160,125
2026-05-13,android,WTA,8651,2764,2152,4758,234,154,5,0,0.03703703704,0.01754385965,70669,14172,42,233.6425091,1.638192117,4.986522721,0.625,0.04166666667,0.3954456132,0.3195006358,0.2487573691,0.5499942203,80,2026-W20,May-26,12-May-2026,6-May-2026,13-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,0.00,10.89,4.05,"2,021,241.35",146.25,9.75,"3,421.00",0.240000000,,,195,294,231
2026-05-13,ios,organic,237938,22809,214944,18651,1206,0,0,0.3886861314,0.3317445186,0.1907894737,3309971,491923,290,432.5951164,2.067441939,6.728636392,0.4307692308,0.2246153846,0.3342089116,0.09586110667,0.9033613799,0.07838596609,1206,2026-W20,May-26,12-May-2026,6-May-2026,13-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,529.78,415.68,234.67,"102,930,816.81",519.51,270.89,"79,521.00",0.358074223,,,"1,363","1,253","1,230"
2026-05-13,android,organic,184924,37489,124289,56606,4484,3276,258,0.2549467275,0.1207400195,0.1173076923,3065586,467876,1541,430.8961848,2.530098851,6.552133471,0.5091197462,0.1784298176,0.5254536999,0.2027265255,0.6721085419,0.3061041293,1208,2026-W20,May-26,12-May-2026,6-May-2026,13-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,461.71,468.11,179.83,"79,683,046.07","2,282.89",800.08,"97,169.00",0.261442979,,,"1,811","3,877","1,533"
2026-05-13,ios,All,251602,24639,226777,19977,1331,0,0,0.3884418435,0.3217576187,0.1996672213,3526703,527648,334,437.5971059,2.097153441,6.683817621,0.4518218623,0.2275303644,0.3384074848,0.09792847434,0.9013322629,0.07939920986,1331,2026-W20,May-26,12-May-2026,6-May-2026,13-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,579.94,458.83,275.34,"110,100,307.03",601.37,302.84,"85,144.00",0.362192216,,,"1,493","1,426","1,379"
2026-05-13,android,others,1781,590,580,873,30,35,1415,0.2126929674,0.02339986235,0.117147708,17761,3140,27,287.2709978,1.763054464,5.656369427,0.659007659,0.1398601399,0.5210555867,0.3312745649,0.3256597417,0.4901740595,-5,2026-W20,May-26,12-May-2026,6-May-2026,13-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,6.81,0.66,8.43,"511,629.65",19.77,4.20,928.00,0.067279291,,,32,28,72
2026-05-14,android,others,1732,596,594,802,29,31,226,0.06727929111,0.08229426434,0.09169550173,15506,2917,32,240.3361986,1.684180139,5.315735345,0.5547652916,0.07965860597,0.5150115473,0.3441108545,0.3429561201,0.4630484988,-2,2026-W20,May-26,13-May-2026,7-May-2026,14-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,2.02,3.13,5.23,"416,262.30",16.09,2.31,892.00,0.155124654,,,30,38,57
2026-05-14,android,organic,181325,40000,121246,52641,1907,2256,221,0.2614429791,0.1407284768,0.1085271318,3068041,457761,1122,418.3287583,2.524533297,6.702276952,0.527072758,0.1615905245,0.529629119,0.2205983731,0.6686667586,0.2903129739,-349,2026-W20,May-26,13-May-2026,7-May-2026,14-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,"1,172.31",241.77,165.72,"75,853,462.09","1,005.13",308.15,"96,035.00",0.281432140,,,"4,484","1,718","1,527"
2026-05-14,android,paid,35933,11577,20073,9426,1723,1733,316,0.1889985896,0.0942318675,0.05573248408,398325,66161,579,281.3386598,1.841232293,6.020540802,0.5197026022,0.1338289963,0.3859405004,0.3221829516,0.5586229928,0.2623215429,-10,2026-W20,May-26,13-May-2026,7-May-2026,14-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,324.89,200.90,127.24,"10,109,342.06",895.45,230.59,"13,868.00",0.194606414,,,"1,719","2,132","2,283"
2026-05-14,ios,others,962,213,681,183,,0,0,0.1904761905,0.2222222222,0,6195,958,3,148.9493711,0.9958419958,6.466597077,0.5217391304,0.08695652174,0.2276507277,0.2214137214,0.7079002079,0.1902286902,0,2026-W20,May-26,13-May-2026,7-May-2026,14-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,0.00,0.22,0.00,"143,289.30",,,219.00,0.130434783,,,,1,
2026-05-14,ios,WTA,1264,222,1009,159,33,0,0,0,0,0,12293,1766,2,239.6514755,1.397151899,6.960928652,0.5,0.25,0.3243670886,0.1756329114,0.7982594937,0.1257911392,33,2026-W20,May-26,13-May-2026,7-May-2026,14-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,0.00,0.00,0.00,"302,919.46",16.50,8.25,410.00,0.000000000,,,21,26,34
2026-05-14,ios,paid,11465,1668,10082,987,117,0,0,0.3974895397,0.2697201018,0.2927756654,207191,32749,41,550.1201127,2.856432621,6.326635928,0.5,0.2033898305,0.4367204536,0.1454862625,0.8793720017,0.0860880942,117,2026-W20,May-26,13-May-2026,7-May-2026,14-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,41.34,51.25,33.08,"6,307,127.09",58.50,23.80,"5,007.00",0.427966102,,,104,190,113
2026-05-14,android,All,227378,55109,144096,67209,3874,4184,775,0.1412008998,0.1060686016,0.07724837891,3552859,540669,1788,388.3680029,2.377842184,6.571227498,0.5311636475,0.1317163033,0.5019658894,0.2423673355,0.6337288568,0.2955826861,-310,2026-W20,May-26,13-May-2026,7-May-2026,14-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,913.15,446.23,318.19,"88,306,339.77","2,057.73",510.27,"114,136.00",0.216134859,,,"6,467","4,207","4,119"
2026-05-14,ios,organic,236552,24651,214225,17909,1204,0,0,0.3580742227,0.3159315932,0.1776765376,3373815,488087,268,406.2812562,2.063339139,6.912323008,0.4568034557,0.2440604752,0.3367504819,0.1042096452,0.9056148331,0.07570851229,1204,2026-W20,May-26,13-May-2026,7-May-2026,14-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,431.84,417.66,212.50,"96,106,643.72",549.99,293.85,"79,659.00",0.380182002,,,"1,206","1,322","1,196"
2026-05-14,android,WTA,8388,2936,2183,4340,215,164,12,0.24,0.03448275862,0.07547169811,70987,13830,55,229.7655356,1.648783977,5.132827187,0.6666666667,0.07407407407,0.3983071054,0.3500238436,0.260252742,0.5174058178,51,2026-W20,May-26,13-May-2026,7-May-2026,14-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,56.16,11.00,19.02,"1,927,273.31",143.33,15.93,"3,341.00",0.037037037,,,234,319,252
2026-05-14,ios,All,250229,26753,225985,19235,1354,0,0,0.362192216,0.302970297,0.2006890612,3599494,523553,314,411.0633842,2.092295457,6.875128211,0.4667788057,0.2329688814,0.3408477834,0.1069140667,0.9031127487,0.07686958746,1354,2026-W20,May-26,13-May-2026,7-May-2026,14-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,482.08,466.27,269.53,"102,859,979.58",632.02,315.44,"85,290.00",0.383386581,,,"1,331","1,539","1,343"
2026-05-15,ios,All,253124,30430,225349,20196,1421,0,0,0.3833865815,0.3054187192,0.1816546763,3449704,516649,323,387.6899167,2.041090533,6.677074764,0.4611111111,0.2365079365,0.3424645628,0.1202177589,0.8902711714,0.07978698187,1421,2026-W20,May-26,14-May-2026,8-May-2026,15-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,519.11,401.93,224.89,"98,133,622.46",655.24,336.08,"86,686.00",0.365296804,,,"1,354","1,316","1,238"
2026-05-15,ios,paid,11721,1860,10103,1041,117,0,0,0.4279661017,0.3137254902,0.2426778243,199789,32729,45,527.3156749,2.792338538,6.104341715,0.530075188,0.2556390977,0.4313625117,0.1586895316,0.8619571709,0.08881494753,117,2026-W20,May-26,14-May-2026,8-May-2026,15-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,50.07,50.20,26.69,"6,180,667.03",62.02,29.91,"5,056.00",0.417293233,,,117,160,110
2026-05-15,ios,others,907,215,628,168,,0,0,0.1304347826,0,0,5420,903,2,139.6206792,0.9955898567,6.002214839,0.375,0.1875,0.2458654906,0.237045204,0.6923925028,0.1852260198,0,2026-W20,May-26,14-May-2026,8-May-2026,15-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,0.00,0.00,0.00,"126,635.96",,,223.00,0.000000000,,,,,
2026-05-15,android,organic,187459,43974,120280,56798,1802,2055,164,0.2814321399,0.1371268657,0.1074766355,2929561,460863,1161,394.8465894,2.458473586,6.356685175,0.5657407407,0.1666666667,0.5261897268,0.2345792947,0.6416336372,0.3029889202,-253,2026-W20,May-26,14-May-2026,8-May-2026,15-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,536.69,227.90,437.43,"74,017,546.80","1,019.46",300.33,"98,639.00",0.268846503,,,"1,907","1,662","4,070"
2026-05-15,android,All,234937,60118,142477,72404,3669,3825,581,0.2161348585,0.1025296017,0.04545454545,3396643,544763,1800,367.093668,2.318762051,6.235083881,0.5509933775,0.132781457,0.4995296611,0.2558898769,0.606447686,0.3081847474,-156,2026-W20,May-26,14-May-2026,8-May-2026,15-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,837.31,442.31,345.32,"86,243,885.07","2,021.59",487.18,"117,358.00",0.217603118,,,"3,874","4,314","7,597"
2026-05-15,android,others,1896,685,593,877,31,33,146,0.1551246537,0.07538167939,0.02259279182,16674,3227,15,236.5766893,1.702004219,5.1670282,0.5126582278,0.08227848101,0.5073839662,0.3612869198,0.3127637131,0.4625527426,-2,2026-W20,May-26,14-May-2026,8-May-2026,15-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,4.50,2.19,2.33,"448,549.40",15.89,2.55,962.00,0.187786260,,,29,29,103
2026-05-15,ios,WTA,1275,212,1037,173,30,0,0,0,0,0,11869,1701,2,231.1150863,1.334117647,6.9776602,0.5,0,0.3294117647,0.1662745098,0.8133333333,0.1356862745,30,2026-W20,May-26,14-May-2026,8-May-2026,15-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,0.00,0.00,0.00,"294,671.73",15.00,0.00,420.00,0.000000000,,,33,16,39
2026-05-15,ios,organic,239232,28143,213588,18817,1274,0,0,0.380182002,0.3070077864,0.1694117647,3232626,481319,274,382.6062055,2.011934022,6.716181992,0.443647541,0.2325819672,0.3385583868,0.1176389446,0.8928069823,0.07865586544,1274,2026-W20,May-26,14-May-2026,8-May-2026,15-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,457.74,349.99,184.49,"91,531,647.75",565.21,296.31,"80,994.00",0.358252427,,,"1,204","1,140","1,089"
2026-05-15,android,paid,36829,12515,19467,10016,1648,1585,264,0.194606414,0.09955041747,0.05538140021,380517,66387,564,268.2853642,1.802574058,5.731799901,0.5552959502,0.1308411215,0.3865160607,0.3398137337,0.5285780228,0.2719595971,63,2026-W20,May-26,14-May-2026,8-May-2026,15-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,335.31,197.01,128.60,"9,880,681.68",915.13,215.63,"14,235.00",0.193225558,,,"1,723","1,979","2,322"
2026-05-15,android,WTA,8753,2944,2137,4713,188,152,7,0.03703703704,0,0.04285714286,69891,14286,60,216.7379405,1.632126128,4.892272155,0.6666666667,0.04166666667,0.4023763281,0.3363418257,0.2441448646,0.5384439621,36,2026-W20,May-26,14-May-2026,8-May-2026,15-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,7.96,0.00,47.23,"1,897,107.19",125.33,7.83,"3,522.00",0.000000000,,,215,644,"1,102"
2026-05-16,ios,All,239719,20482,219375,18278,1330,0,0,0.3652968037,0.2735247209,0.1862845445,3325202,468903,256,409.311183,1.956052712,7.091449618,0.4335904027,0.2425021422,0.3452917791,0.08544170466,0.9151339694,0.07624760657,1330,2026-W20,May-26,15-May-2026,9-May-2026,16-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,519.09,369.81,212.92,"98,119,667.47",576.68,322.53,"82,773.00",0.372742200,,,"1,421","1,352","1,143"
2026-05-16,ios,others,898,168,669,138,,0,0,0,0.09090909091,0,5305,805,3,149.742892,0.8964365256,6.590062112,0.3529411765,0.05882352941,0.2472160356,0.1870824053,0.7449888641,0.153674833,0,2026-W20,May-26,15-May-2026,9-May-2026,16-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,0.00,0.00,0.00,"134,469.12",,,222.00,0.117647059,,,,,
2026-05-16,android,organic,171927,31990,113778,55216,1687,2172,230,0.2688465032,0.1352087114,0.104743083,2852513,420328,982,432.321089,2.444805063,6.786397766,0.5435571688,0.166969147,0.5344244941,0.1860673425,0.6617808721,0.3211595619,-485,2026-W20,May-26,15-May-2026,9-May-2026,16-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,484.46,225.39,175.44,"74,327,667.86",916.98,281.68,"91,882.00",0.232142857,,,"1,802","1,667","1,675"
2026-05-16,ios,paid,10796,1258,9621,946,107,0,0,0.4172932331,0.3125,0.1808510638,191988,29924,37,573.567722,2.771767321,6.415853496,0.4778761062,0.296460177,0.4482215635,0.1165246388,0.8911633938,0.08762504631,107,2026-W20,May-26,15-May-2026,9-May-2026,16-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,48.82,39.38,13.74,"6,192,237.13",51.13,31.72,"4,839.00",0.438596491,,,117,126,76
2026-05-16,android,paid,32599,9024,18478,9505,1612,1652,272,0.1932255581,0.07926829268,0.04968944099,361897,58904,490,298.2781629,1.806926593,6.143844221,0.5359160613,0.1259079903,0.3923433234,0.2768183073,0.5668272033,0.2915733611,-40,2026-W20,May-26,15-May-2026,9-May-2026,16-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,318.44,141.65,115.28,"9,723,569.83",863.90,202.96,"12,790.00",0.176236045,,,"1,648","1,787","2,320"
2026-05-16,ios,WTA,1187,166,984,132,15,0,0,0,0,0,11081,1480,,234.7711281,1.246840775,7.487162162,,,0.3378264532,0.1398483572,0.8289806234,0.1112047178,15,2026-W20,May-26,15-May-2026,9-May-2026,16-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,0.00,0.00,0.00,"278,673.33",,,401.00,0.000000000,,,30,33,33
2026-05-16,android,WTA,8219,2288,2099,4761,204,176,11,0,0.03448275862,0.07142857143,69881,13237,43,233.3440027,1.610536562,5.279217345,0.4827586207,0.06896551724,0.402968731,0.2783793649,0.2553838667,0.5792675508,28,2026-W20,May-26,15-May-2026,9-May-2026,16-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,0.00,10.45,27.21,"1,917,854.36",98.48,14.07,"3,312.00",0.137931034,,,188,303,381
2026-05-16,android,others,1600,459,552,827,37,35,143,0.1877862595,0.1171032357,0.06228373702,15447,2666,24,269.1370344,1.66625,5.794073518,0.5415224913,0.07266435986,0.521875,0.286875,0.345,0.516875,2,2026-W20,May-26,15-May-2026,9-May-2026,16-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,5.82,4.10,4.05,"430,619.26",20.04,2.69,835.00,0.196013289,,,31,35,65
2026-05-16,ios,organic,226852,18890,208110,17065,1208,0,0,0.3582524272,0.2677824268,0.1924577373,3116828,436704,216,403.4096587,1.925061273,7.137163846,0.4242424242,0.2326839827,0.3408301448,0.0832701497,0.917382258,0.075225257,1208,2026-W20,May-26,15-May-2026,9-May-2026,16-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,456.41,319.46,199.00,"91,514,287.90",512.48,281.08,"77,318.00",0.361767729,,,"1,274","1,193","1,034"
2026-05-16,android,All,214345,43761,134907,70309,3540,4035,656,0.2176031179,0.1053439803,0.06725070858,3299738,495135,1539,403.087132,2.309990903,6.664319832,0.539348711,0.1302578019,0.5076815414,0.2041615153,0.6293918682,0.328017915,-495,2026-W20,May-26,15-May-2026,9-May-2026,16-Apr-2026,2026-W20,2026-W19,2026-W16,May-26,May-26,Apr-26,798.39,399.46,298.66,"86,399,711.31","1,909.29",461.11,"108,819.00",0.200665557,,,"3,669","3,792","4,441"
2026-05-17,android,others,1551,467,526,773,31,37,217,0.196013289,0.119487909,0.06406080347,15476,2597,23,272.0780935,1.674403611,5.959183673,0.5902503294,0.09486166008,0.5441650548,0.3010960671,0.3391360413,0.4983881367,-6,2026-W21,May-26,16-May-2026,10-May-2026,17-Apr-2026,2026-W20,2026-W20,2026-W16,May-26,May-26,Apr-26,7.25,3.82,2.56,"421,993.12",18.30,2.94,844.00,0.145593870,,,37,32,40
2026-05-17,ios,paid,11017,1343,9802,1309,143,0,0,0.4385964912,0.3006756757,0.2465116279,209620,30906,46,582.5770231,2.805300899,6.78250178,0.5033557047,0.2986577181,0.449124081,0.1219025143,0.8897158936,0.1188163747,143,2026-W21,May-26,16-May-2026,10-May-2026,17-Apr-2026,2026-W20,2026-W20,2026-W16,May-26,May-26,Apr-26,46.93,36.68,24.16,"6,418,251.06",71.98,42.71,"4,948.00",0.446308725,,,107,122,98
2026-05-17,ios,WTA,1214,178,1006,183,29,0,0,0,0,0,11732,1643,2,252.4698163,1.353377265,7.14059647,0.5,0,0.3196046129,0.1466227348,0.8286655684,0.1507413509,29,2026-W21,May-26,16-May-2026,10-May-2026,17-Apr-2026,2026-W20,2026-W20,2026-W16,May-26,May-26,Apr-26,0.00,0.00,0.00,"306,498.36",14.50,0.00,388.00,0.000000000,,,15,29,18
2026-05-17,android,WTA,8001,2318,2080,4535,372,158,8,0.1379310345,0.03125,0.05882352941,68443,12821,41,225.7053292,1.602424697,5.338351143,0.6666666667,0.09090909091,0.3893263342,0.2897137858,0.2599675041,0.5668041495,214,2026-W21,May-26,16-May-2026,10-May-2026,17-Apr-2026,2026-W20,2026-W20,2026-W16,May-26,May-26,Apr-26,28.14,10.00,32.24,"1,805,868.34",248.00,33.82,"3,115.00",0.314285714,,,204,320,548
2026-05-17,android,All,213734,46617,134880,67639,3920,4165,780,0.2006655574,0.1156973108,0.06382978723,3353644,490114,1701,387.5710829,2.293102642,6.842579482,0.5455945779,0.1266173752,0.5096007187,0.2181075542,0.6310647815,0.3164634546,-245,2026-W21,May-26,16-May-2026,10-May-2026,17-Apr-2026,2026-W20,2026-W20,2026-W16,May-26,May-26,Apr-26,710.36,426.81,287.23,"82,837,117.83","2,138.73",496.34,"108,919.00",0.197285068,,,"3,540","3,689","4,500"
